x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
118.777611,-144.833923,-4.842833,-10657,10829,-420.200012,479.000000,-21012.101562,23952.394531,55.815266,58.999989,19998
118.780098,-145.013794,-4.949881,-10650,10817,-414.600006,485.600006,-20731.037109,24281.214844,55.053204,59.941021,19999
118.723175,-145.163895,-5.056636,-10718,10841,-440.799988,488.600006,-22040.000000,24430.000000,58.117153,60.183563,20000
118.924515,-145.366989,-5.164665,-10694,10860,-412.399994,497.600006,-20621.031250,24881.244141,54.497044,61.177547,19999
119.046539,-145.654099,-5.273425,-10675,10841,-413.399994,517.599976,-20661.734375,25869.650391,54.743187,63.561096,20008
119.248642,-145.913788,-5.384119,-6505,7343,-315.200012,409.799988,-15768.673828,20501.275391,70.618347,77.299789,19989
119.329887,-146.102814,-5.494040,-2938,3357,-203.800003,235.399994,-10186.944336,11766.469727,100.000000,99.546776,20006
119.478310,-146.280807,-5.599805,-2255,2384,-167.600006,194.800003,-8384.612305,9745.360352,100.000000,100.000000,19989
119.611984,-146.472931,-5.701515,-2981,2981,-229.199997,241.600006,-11385.991211,12001.987305,0.000000,0.000000,20130
119.745033,-146.542099,-5.792042,-2975,4755,-234.199997,379.000000,-11786.613281,19073.980469,0.000000,0.000000,19870
119.687790,-146.582718,-5.865401,-2926,5846,-219.399994,405.000000,-10971.645508,20253.037109,0.000000,0.000000,19997
119.759872,-146.632889,-5.928920,-3203,5735,-240.199997,390.799988,-12010.600586,19540.976562,0.000000,0.000000,19999
119.844666,-146.574844,-5.990003,-3055,5242,-222.800003,357.399994,-11141.114258,17871.787109,0.000000,0.000000,19998
120.007858,-146.579300,-6.044970,-2827,4478,-214.000000,304.200012,-10207.975586,14510.589844,0.000000,0.000000,20964
