,left_voltage,right_voltage,left_velo,right_velo,dt
3207,-10306,-10262,-398.200012,-382.200012,20000
3208,-10441,-10373,-463.600006,-416.799988,20000
3209,-10490,-10472,-421.399994,-437.200012,20000
3210,-10496,-10472,-444.399994,-442.0,19998
3211,-10453,-10472,-421.0,-446.600006,20000
3212,-10484,-10503,-420.0,-442.799988,19997
3213,-10515,-10521,-445.200012,-449.200012,20000
3214,-10570,-10583,-440.600006,-462.600006,20000
3215,-10632,-10650,-454.399994,-459.600006,19999
3216,-10675,-10700,-451.0,-459.0,19999
3217,-10669,-10687,-457.0,-473.399994,19998
3218,-10620,-10644,-446.0,-454.399994,19999
3219,-10638,-10657,-458.399994,-467.0,20006
3220,-11112,-6603,-491.200012,-371.600006,19993
3221,-11149,-4651,-452.600006,-301.399994,19998
3222,-11180,-4072,-467.399994,-279.0,19999
3223,-11149,-3776,-470.399994,-268.0,20000
3224,-11112,-4010,-429.0,-296.600006,20001
3225,-11131,-5242,-467.799988,-391.399994,19998
3226,-11057,-5698,-460.399994,-407.799988,19998
3227,-11076,-5575,-433.799988,-381.799988,19998
3228,-11112,-5174,-472.200012,-351.399994,20007
3229,-10983,-5753,-424.200012,-300.200012,20002
3230,3271,-4805,-55.599998,-278.799988,20000
3231,3394,-8384,0.0,-369.0,19988
3232,7453,-10022,0.0,-476.600006,20000
3233,4854,-10281,0.0,-457.200012,20000
3234,6480,-9659,0.0,-275.600006,20000
3235,6098,-9597,0.0,-300.200012,19998
3236,6080,-9776,-9.2,-351.0,19998
3237,6178,-9825,0.0,-347.799988,19999
3238,6265,-9763,0.0,-326.600006,19998
3239,6351,-9813,43.0,-337.200012,20002
3240,7811,-9616,137.0,-350.0,19998
3241,8057,-9677,134.600006,-340.200012,19998
3242,8063,-9819,154.399994,-362.600006,19999
3243,8593,-9671,196.199997,-334.799988,19998
3244,8803,-9653,218.199997,-348.0,20002
3245,8963,-9696,223.399994,-342.0,19999
3246,9037,-9696,227.800003,-354.0,19998
3247,9141,-9726,260.399994,-359.600006,19997
3248,9536,-9813,287.600006,-358.0,19999
3249,9640,-9880,299.600006,-369.799988,20002
3250,9757,-9899,303.200012,-373.799988,19998
3251,9757,-9911,321.399994,-372.0,19999
3252,9899,-10004,330.0,-372.0,19998
3253,9948,-10059,348.200012,-394.0,19999
3254,9954,-10065,345.200012,-386.399994,20002
3255,9998,-10084,364.0,-379.399994,19997
3256,10059,-10201,372.399994,-414.799988,20131
3257,10108,-10188,383.799988,-376.600006,19867
3258,10176,-10244,400.0,-405.200012,19998
3259,10176,-10244,386.600006,-403.399994,20002
3260,10256,-10287,422.200012,-401.399994,19999
3261,10256,-10293,401.200012,-407.799988,19996
3262,10293,-10330,408.799988,-405.200012,20001
3263,10299,-10342,406.799988,-424.799988,19997
3264,10367,-10429,425.399994,-452.399994,20002
3265,10453,-10503,444.600006,-451.200012,19998
3266,10460,-10515,447.600006,-443.399994,19997
3267,10490,-10533,446.399994,-452.399994,20000
3268,10490,-10540,440.399994,-447.600006,20007
3269,7891,-8297,354.600006,-380.799988,20001
3270,5612,-6037,331.799988,-351.200012,19988
3271,4497,-4860,303.399994,-323.799988,19995
3272,3979,-4238,272.0,-288.0,20001
3273,3665,-3819,266.399994,-269.0,20009
3274,-1669,-3708,127.0,-261.200012,20004
3275,-6443,-8414,-36.400002,-408.600006,19988
3276,-7367,-10195,-92.800003,-505.600006,19996
3277,-8242,-10398,-131.800003,-490.600006,20001
3278,-8230,-10219,-155.399994,-440.200012,19998
3279,-8384,-9517,-159.600006,-264.200012,20000
3280,-7811,-9579,-123.199997,-334.200012,20001
3281,-8223,-9690,-154.399994,-354.200012,19995
3282,-8341,-9708,-164.399994,-350.799988,20001
3283,-8162,-9653,-128.199997,-351.600006,19997
3284,-8013,-9776,-138.399994,-348.399994,20001
3285,-8291,-9813,-161.600006,-369.0,20001
3286,-8630,-9831,-198.199997,-368.600006,19996
3287,-9160,-9825,-237.199997,-369.399994,20000
3288,-9178,-9874,-256.200012,-377.399994,19997
3289,-9591,-9868,-272.399994,-378.0,20001
3290,-9597,-9954,-278.399994,-395.799988,19999
3291,-9807,-9985,-311.0,-397.600006,19997
3292,-9893,-9998,-330.200012,-370.600006,20000
3293,-9967,-10071,-339.799988,-414.799988,20003
3294,-10490,-5439,-360.600006,-279.399994,19996
3295,-10614,-3339,-354.600006,-214.800003,20006
3296,-10663,-788,-379.0,-114.0,19991
3297,-10706,-74,-362.0,-54.400002,20135
3298,-10342,3634,-382.600006,-64.400002,19862
3299,-9474,7195,-348.0,-0.0,20001
3300,-10034,5470,-376.0,-0.0,20000
3301,-9948,5975,-359.600006,7.4,19996
3302,-9917,5926,-366.600006,7.4,20117
3303,-9850,5938,-323.600006,16.0,19881
3304,-9831,6585,-336.600006,19.4,20001
3305,-9622,7860,-318.0,141.800003,20000
3306,-9628,8173,-328.200012,159.600006,19997
3307,-9634,8470,-340.600006,179.800003,19998
3308,-9597,8322,-307.200012,171.399994,20000
3309,-9646,8587,-338.799988,201.199997,20000
3310,-9529,8975,-300.0,226.800003,20001
3311,-9603,8883,-321.799988,221.800003,19995
3312,-9554,9369,-288.799988,280.799988,20006
3313,-4250,3893,-192.399994,156.199997,19991
3314,-2211,1226,-148.199997,67.800003,20001
3315,-1595,388,-118.599998,38.799999,19999
3316,-1115,123,-98.400002,23.799999,19996
3317,-1029,906,-95.800003,57.799999,19998
3318,-1275,2193,-114.599998,188.800003,20014
3319,-3425,-2464,-170.199997,121.400002,20000
3320,-8531,-7059,-396.799988,-129.600006,19992
3321,-9536,-7373,-220.600006,-101.199997,19993
3322,-8384,-6973,-90.199997,-31.4,19999
3323,-7170,-7669,-140.199997,-140.800003,20000
3324,-8692,-8076,-193.800003,-183.0,20001
3325,-8119,-8365,-157.800003,-174.399994,19999
3326,-8581,-8377,-197.199997,-186.800003,19999
3327,-9135,-8809,-259.799988,-216.800003,19999
3328,-9351,-9067,-255.600006,-272.600006,20000
3329,-9462,-9425,-271.200012,-277.399994,20004
3330,-5088,-10022,-170.399994,-315.600006,20000
3331,-5390,-10256,-255.199997,-331.200012,19992
3332,-5230,-10410,-246.600006,-338.799988,20005
3333,-3456,-10570,-217.800003,-354.0,19995
3334,-2667,-10638,-186.399994,-363.600006,19999
3335,-2285,-10694,-172.0,-385.799988,19999
3336,-2082,-10774,-156.600006,-395.399994,19998
3337,-1842,-10811,-147.399994,-387.0,19998
3338,-1799,-10841,-145.600006,-417.0,20001
3339,-2125,-10977,-178.399994,-441.600006,20000
3340,-2415,-11032,-190.0,-441.399994,19998
3341,-2298,-11045,-177.600006,-449.600006,19999
3342,-2057,-11063,-160.199997,-458.799988,19998
3343,-1780,-11100,-140.199997,-435.600006,20123
3344,-1521,-11094,-126.400002,-449.0,19877
3345,-1324,-11088,-112.0,-446.0,19998
3346,-1096,-11137,-99.199997,-451.200012,19999
3347,-899,-11106,-87.199997,-476.200012,20002
3348,-4330,-10823,-170.800003,-440.799988,20935
3349,-8008,-10570,-386.799988,-439.0,19993
3350,-9905,-10398,-253.600006,-477.200012,19998
3351,-9757,-10078,-240.199997,-461.399994,20000
3352,-8950,-10145,-204.199997,-456.600006,19999
3353,-9573,-10152,-277.600006,-468.0,19998
3354,-9794,-10090,-250.199997,-435.399994,20000
3355,-9702,-10121,-277.399994,-422.600006,19999
3356,-9954,-10195,-305.200012,-432.399994,19999
3357,-10022,-10225,-327.600006,-432.600006,19999
3358,-10059,-10244,-334.399994,-442.399994,20004
3359,-5636,-10780,-237.800003,-475.0,19999
3360,-4189,-11020,-257.399994,-447.0,19994
3361,-3234,-11063,-230.800003,-457.200012,19999
3362,-2797,-11069,-200.600006,-450.799988,20000
3363,-2476,-11088,-184.0,-445.200012,19999
3364,-2606,-11088,-214.399994,-454.0,19999
3365,-3228,-11125,-259.799988,-455.600006,20000
3366,-3758,-11156,-275.799988,-461.399994,19999
3367,-3573,-11143,-255.399994,-461.200012,19999
3368,-3203,-11162,-231.199997,-473.399994,19999
3369,-2784,-11162,-202.0,-480.799988,19999
3370,-2230,-11131,-173.0,-466.799988,19999
3371,-1799,-11106,-139.399994,-461.200012,19999
3372,-1417,-11143,-124.400002,-487.399994,19999
3373,-1269,-11217,-108.599998,-480.600006,20004
3374,-1583,-11242,-128.199997,-481.799988,20000
3375,-4953,-10983,-220.600006,-471.799988,19994
3376,-9511,-10614,-459.0,-452.600006,19999
3377,-10269,-10620,-295.200012,-457.399994,19999
3378,-9825,-10145,-232.0,-448.799988,19998
3379,-9560,-10115,-265.200012,-438.200012,20000
3380,-9837,-10139,-260.600006,-447.200012,19999
3381,-9677,-10115,-270.200012,-431.200012,19999
3382,-9893,-10176,-293.799988,-426.0,19999
3383,-9998,-10269,-317.799988,-449.799988,19999
3384,-10102,-10324,-347.0,-475.200012,19999
3385,-10195,-10386,-331.399994,-468.0,20000
3386,-10250,-10423,-360.799988,-459.399994,19998
3387,-10355,-10466,-386.399994,-465.0,20000
3388,-10318,-10423,-393.0,-462.200012,19999
3389,-10379,-10478,-395.799988,-450.399994,20000
3390,-10453,-10503,-428.399994,-447.799988,19998
3391,-10453,-10527,-410.200012,-471.0,19999
3392,-10589,-10657,-448.399994,-459.200012,20000
3393,-10614,-10694,-441.399994,-467.200012,19998
3394,-10638,-10694,-447.399994,-482.799988,20005
3395,-8501,-10915,-392.0,-471.0,19998
3396,-4916,-11193,-327.600006,-480.399994,19995
3397,-2144,-11297,-199.0,-501.0,20004
3398,-2144,-11285,-185.399994,-500.0,19994
3399,-3086,-11285,-241.399994,-487.0,19999
3400,-3462,-11242,-265.0,-472.200012,20000
3401,-3875,-11285,-295.200012,-509.200012,19998
3402,-4096,-11279,-288.399994,-503.399994,20000
3403,-3893,-11303,-282.799988,-486.799988,20003
3404,-3185,-11371,-229.600006,-512.0,19999
3405,-6955,-11063,-325.600006,-490.200012,19994
3406,-10213,-10724,-463.200012,-479.600006,19999
3407,-10423,-10718,-346.399994,-484.0,20000
3408,-10361,-10527,-361.0,-479.799988,19998
3409,-10145,-10398,-294.0,-480.200012,19999
3410,-10059,-10336,-317.600006,-470.0,20000
3411,-10158,-10349,-319.399994,-464.200012,19998
3412,-10164,-10349,-347.600006,-473.200012,19999
3413,-10299,-10404,-371.600006,-443.399994,19999
3414,-10293,-10441,-370.399994,-468.200012,19999
3415,-10379,-10509,-389.0,-479.399994,19999
3416,-10416,-10509,-407.399994,-454.200012,19998
3417,-10429,-10527,-393.799988,-465.200012,19999
3418,-10466,-10607,-418.0,-475.799988,20000
3419,-10521,-10601,-420.0,-451.200012,19999
3420,-10570,-10607,-440.200012,-447.399994,19999
3421,-10601,-10644,-431.799988,-466.0,19999
3422,-10595,-10601,-459.200012,-465.799988,19999
3423,-10589,-10632,-445.0,-462.799988,19999
3424,-10632,-10644,-443.200012,-472.799988,19998
3425,-10675,-10694,-470.399994,-478.200012,20000
3426,-10724,-10761,-453.200012,-481.200012,19998
3427,-10786,-10817,-488.200012,-491.399994,20000
3428,-10774,-10817,-472.799988,-514.400024,19999
3429,-10768,-10817,-455.799988,-502.399994,19999
3430,-10798,-10792,-496.799988,-488.600006,19999
3431,-10761,-10792,-468.399994,-484.399994,19999
3432,-10786,-10798,-464.600006,-505.0,19999
3433,-10848,-10860,-512.0,-502.200012,19999
3434,-10786,-10829,-460.200012,-490.0,19999
3435,-10841,-10866,-477.200012,-521.200012,19999
3436,-10835,-10866,-484.600006,-522.200012,19998
3437,-10792,-10848,-474.399994,-517.799988,19999
3438,-10860,-10866,-500.0,-499.200012,20000
3439,-10860,-10878,-488.200012,-494.799988,19998
3440,-10866,-10891,-498.0,-526.400024,19999
3441,-10878,-10891,-481.600006,-517.599976,19999
3442,-10866,-10885,-480.200012,-500.799988,19999
3443,-10841,-10872,-485.0,-505.600006,19999
3444,-10872,-10872,-487.200012,-516.799988,19999
3445,-10866,-10878,-493.200012,-515.0,19999
3446,-10891,-10897,-480.399994,-503.799988,20000
3447,-10878,-10915,-481.399994,-522.200012,19998
3448,-10909,-10922,-527.0,-522.400024,20130
3449,-10891,-10909,-487.399994,-503.200012,19874
3450,-9184,-11168,-460.799988,-495.600006,19999
3451,-7293,-11322,-445.0,-500.399994,19994
3452,-6098,-11384,-381.0,-514.599976,20004
3453,-3967,-11433,-295.399994,-520.400024,21038
3454,-2563,-11427,-202.0,-500.399994,19992
3455,-3049,-11445,-238.600006,-520.0,19999
3456,-3973,-11501,-321.200012,-529.400024,19999
3457,-4916,-11476,-356.399994,-528.0,19999
3458,-4848,-11507,-330.0,-531.599976,19999
3459,-4404,-11488,-312.0,-518.400024,19999
3460,-4090,-11451,-285.399994,-525.799988,19998
3461,-3665,-11371,-254.800003,-506.399994,20001
3462,-3320,-11365,-244.600006,-522.400024,19998
3463,-3000,-11322,-221.800003,-491.0,19998
3464,-2723,-11384,-203.600006,-513.799988,20001
3465,-2384,-11439,-181.800003,-531.599976,19998
3466,-2162,-11377,-170.600006,-512.400024,19999
3467,-2273,-11371,-179.199997,-513.200012,19999
3468,-2415,-11384,-186.399994,-512.599976,19999
3469,-2285,-11384,-178.399994,-531.400024,19999
3470,-2014,-11408,-157.0,-525.200012,20000
3471,-1651,-11408,-130.399994,-505.399994,20000
3472,-1337,-11365,-110.400002,-509.200012,19998
3473,-1078,-11365,-96.400002,-524.0,20000
3474,-924,-11377,-90.0,-514.799988,19999
3475,-813,-11310,-76.400002,-490.0,19998
3476,-727,-11420,-63.599998,-516.799988,19999
3477,-721,-11322,-56.0,-496.799988,20000
3478,-536,-11285,-38.599998,-477.200012,19998
3479,-339,-11223,-32.200001,-461.600006,20000
3480,-142,-11174,-22.200001,-459.799988,19999
3481,18,-11162,-22.200001,-472.200012,19999
3482,0,-11230,-22.200001,-480.200012,20000
3483,-6,-11193,-21.799999,-468.0,19998
3484,-6,-11162,-17.799999,-477.0,20001
3485,0,-11143,-17.799999,-472.799988,19998
3486,-12,-11119,-23.0,-448.399994,19998
3487,-12,-11119,0.0,-468.600006,20000
3488,-6,-11149,0.0,-449.600006,19999
3489,-12,-11149,0.0,-438.0,20000
3490,0,-11119,0.0,-444.399994,19998
3491,-12,-11100,0.0,-440.399994,19999
3492,0,-11057,0.0,-433.200012,20004
3493,-3918,-10786,-71.800003,-434.600006,19998
3494,-6628,-10435,-138.399994,-425.600006,19996
3495,-9012,-9905,-168.199997,-418.200012,19998
3496,-7306,-10201,-88.0,-427.0,19998
3497,-7842,-10022,-134.0,-404.799988,19999
3498,-8100,-9991,-149.800003,-392.200012,19999
3499,-8667,-9936,-190.800003,-412.0,20001
3500,-8642,-10022,-214.399994,-405.0,19998
3501,-9566,-9973,-251.800003,-417.799988,19998
3502,-9560,-9991,-261.600006,-395.600006,19999
3503,-9665,-10004,-280.399994,-405.200012,19999
3504,-9856,-10065,-278.600006,-416.600006,19999
3505,-9917,-10084,-324.200012,-416.0,19999
3506,-10084,-10207,-359.0,-424.799988,19999
3507,-10108,-10269,-346.200012,-415.200012,20005
3508,-10460,-8630,-385.799988,-376.799988,19998
3509,-10687,-6018,-374.0,-320.600006,19999
3510,-10798,-3813,-401.799988,-245.399994,19995
3511,-10829,-3209,-409.399994,-221.800003,19998
3512,-10958,-3018,-426.600006,-225.0,20000
3513,-10989,-3665,-446.799988,-282.600006,19999
3514,-11032,-4805,-422.200012,-369.0,20000
3515,-11082,-5310,-467.799988,-365.0,19999
3516,-11057,-5125,-435.799988,-352.799988,19999
3517,-11094,-4343,-431.799988,-287.600006,19999
3518,-11143,-3215,-482.600006,-212.399994,19999
3519,-11137,-2673,-455.0,-194.600006,19999
3520,-11162,-2427,-474.399994,-200.800003,19999
3521,-11156,-2304,-464.0,-177.199997,19999
3522,-11205,-2507,-469.200012,-199.199997,19999
3523,-11168,-2895,-477.399994,-224.199997,19999
3524,-11156,-2895,-463.799988,-215.399994,19999
3525,-11156,-2680,-459.200012,-204.600006,20000
3526,-11168,-2458,-482.399994,-190.800003,19998
3527,-11156,-2236,-443.600006,-169.0,19999
3528,-11199,-2020,-487.399994,-149.199997,20000
3529,-11174,-1786,-461.600006,-140.399994,20003
3530,-11156,-869,-446.799988,-98.800003,20000
3531,-11032,-4577,-482.200012,-166.399994,19993
3532,-10540,-9252,-432.600006,-419.600006,19999
3533,-10601,-10373,-454.200012,-407.600006,20000
3534,-10336,-10096,-447.399994,-332.399994,19998
3535,-9954,-9523,-424.399994,-168.399994,20000
3536,-10096,-8993,-415.799988,-262.600006,19999
3537,-10102,-9844,-419.799988,-322.399994,19998
3538,-10071,-9905,-401.399994,-301.0,20000
3539,-10090,-9991,-385.799988,-339.399994,19999
3540,-10275,-10108,-449.0,-360.600006,20127
3541,-10312,-10250,-419.799988,-380.0,19871
3542,-10386,-10318,-435.399994,-391.200012,20003
3543,-7885,-10583,-351.799988,-425.0,20000
3544,-5606,-10885,-326.399994,-459.0,19999
3545,-4152,-11057,-277.600006,-452.799988,20959
3546,-3560,-11088,-246.199997,-469.0,19998
3547,-3228,-11143,-234.600006,-470.200012,19998
3548,-3456,-11186,-258.200012,-456.399994,20000
3549,-4361,-11217,-334.200012,-477.399994,19999
3550,-4540,-11260,-321.799988,-480.600006,19998
3551,-4244,-11273,-301.799988,-466.600006,19999
3552,-3955,-11291,-280.399994,-487.799988,19999
3553,-3585,-11260,-257.0,-476.200012,19999
3554,-3049,-11297,-219.199997,-485.399994,19999
3555,-2599,-11303,-191.800003,-482.0,19999
3556,-2316,-11297,-182.399994,-487.200012,20000
3557,-2193,-11310,-175.0,-510.0,19998
3558,-2421,-11316,-185.399994,-490.399994,19999
3559,-2680,-11291,-213.0,-469.799988,19999
3560,-2599,-11297,-196.600006,-494.200012,19999
3561,-2285,-11297,-174.800003,-488.799988,19999
3562,-2014,-11328,-153.600006,-482.399994,19999
3563,-1694,-11316,-133.0,-486.600006,19999
3564,-1398,-11303,-116.599998,-498.0,19998
3565,-1195,-11310,-107.400002,-489.600006,19999
3566,-1016,-11279,-97.0,-481.399994,19999
3567,-967,-11279,-90.400002,-482.399994,19999
3568,-961,-11254,-92.0,-486.399994,19999
3569,-912,-11279,-87.400002,-480.399994,20000
3570,-850,-11168,-80.599998,-455.399994,19999
3571,-739,-11131,-67.400002,-469.600006,19999
3572,-715,-11149,-58.599998,-449.799988,19999
3573,-554,-11137,-44.200001,-452.399994,19999
3574,-259,-11131,-36.599998,-462.200012,19999
3575,-172,-11149,-23.200001,-480.600006,19999
3576,-37,-11199,-23.200001,-461.200012,20000
3577,-12,-11156,-23.200001,-461.600006,19999
3578,-12,-11119,-22.6,-455.600006,19999
3579,-12,-11125,-18.0,-441.399994,19999
3580,-6,-11112,-18.0,-437.600006,20003
3581,-351,-11039,-26.6,-423.399994,19995
3582,-382,-11106,-7.4,-442.600006,20008
3583,-5205,-7453,-176.199997,-348.200012,19999
3584,-2920,-3677,-170.199997,-236.600006,19998
3585,1534,1497,0.0,-111.0,20000
3586,8051,6166,335.399994,43.0,19990
3587,9271,6203,227.199997,43.0,19999
3588,9696,5969,354.799988,66.0,19998
3589,9351,6031,232.0,59.200001,19999
3590,8581,6092,169.199997,59.200001,19999
3591,8242,6185,170.800003,80.400002,19998
3592,8304,6246,181.0,7.2,20000
3593,8833,7281,237.600006,93.400002,19999
3594,9197,8173,265.200012,178.199997,19999
3595,9221,7915,248.199997,159.0,19999
3596,9209,8593,260.200012,197.0,19999
3597,9369,8876,273.0,227.399994,19999
3598,9351,9141,284.600006,253.600006,19999
3599,9382,9215,273.200012,243.399994,19999
3600,9517,9369,307.0,275.200012,19999
3601,9640,9659,312.600006,315.399994,19999
3602,9665,9683,322.0,312.200012,20007
3603,5630,5926,229.800003,243.199997,20000
3604,2045,782,131.399994,108.199997,20001
3605,4558,-3936,178.399994,-50.599998,19988
3606,8833,-8371,429.799988,-153.0,20000
3607,10447,-5304,517.200012,-19.0,20000
3608,9985,-6388,313.600006,-0.0,19998
3609,9585,-6505,311.399994,-0.0,20115
3610,9819,-6376,379.600006,7.4,19883
3611,9917,-6394,356.0,7.4,19999
3612,9887,-6579,355.799988,-33.0,19999
3613,9616,-8328,340.0,-195.800003,19998
3614,9591,-8716,330.200012,-175.399994,20129
3615,9616,-8421,332.399994,-150.199997,19870
3616,9659,-8439,355.799988,-191.0,19998
3617,9708,-9178,341.399994,-256.200012,20000
3618,9788,-9566,368.0,-269.799988,19998
3619,9825,-9659,352.200012,-307.200012,19999
3620,9862,-9800,344.600006,-302.200012,20000
3621,9887,-9880,350.0,-348.200012,19998
3622,9942,-9979,350.200012,-358.200012,20009
3623,7084,-8390,276.0,-331.799988,19998
3624,5051,-5599,270.399994,-268.200012,19997
3625,3031,-2877,202.199997,-182.600006,20003
3626,-782,-2834,126.599998,-170.600006,19989
3627,-3918,-4263,-125.599998,-232.600006,20137
3628,-5987,-5944,-100.800003,-341.200012,19861
3629,-6443,-9702,-26.4,-506.200012,19999
3630,-6222,-10632,-17.0,-585.599976,20000
3631,-6117,-10490,-17.0,-452.200012,19999
3632,-6973,-9708,-59.400002,-270.0,20127
3633,-7380,-9603,-118.400002,-322.600006,19871
3634,-8304,-9677,-157.600006,-345.0,20000
3635,-8556,-9640,-190.199997,-344.600006,20000
3636,-8803,-9807,-212.800003,-358.0,19999
3637,-9363,-9905,-255.0,-377.200012,20003
3638,-9726,-6930,-259.0,-310.0,20000
3639,-9671,-7996,-303.600006,-366.799988,19999
3640,-10256,-6308,-302.0,-343.399994,19999
3641,-10453,-4109,-336.0,-242.399994,19994
3642,-10595,-3671,-347.399994,-201.0,20004
3643,-10632,-2790,-348.600006,-176.199997,20000
3644,-10694,-1411,-376.200012,-133.199997,19998
3645,-10718,-2291,-382.799988,-210.0,19995
3646,-10774,-4170,-381.799988,-329.0,19999
3647,-10774,-4423,-397.399994,-308.0,19999
3648,-10860,-4152,-418.600006,-293.399994,19999
3649,-10878,-3573,-416.399994,-247.199997,19999
3650,-10952,-3000,-399.399994,-214.800003,20000
3651,-10952,-2556,-428.200012,-185.199997,19998
3652,-10891,-1928,-401.200012,-141.199997,19999
3653,-10989,-1103,-439.200012,-90.400002,19999
3654,-10965,-819,-421.799988,-61.200001,19998
3655,-10995,-739,-429.200012,-55.799999,19999
3656,-10952,-906,-415.799988,-78.800003,20000
3657,-10995,-1669,-420.600006,-146.199997,20004
3658,-10804,-3776,-408.600006,-167.800003,19999
3659,-10460,-8106,-399.600006,-363.0,19993
3660,-10373,-10071,-410.799988,-409.600006,19999
3661,-10034,-9794,-376.399994,-235.399994,20000
3662,-9831,-8667,-392.0,-187.199997,19998
3663,-9899,-9123,-385.799988,-237.399994,20004
3664,-7201,-9671,-306.0,-291.799988,19999
3665,-4860,-10269,-274.799988,-306.799988,19994
3666,-3493,-10460,-232.399994,-333.200012,19999
3667,-2932,-10620,-207.800003,-359.200012,19999
3668,-2575,-10650,-192.800003,-363.600006,19999
3669,-2304,-10774,-176.399994,-401.399994,19999
3670,-2372,-10804,-188.0,-383.399994,19999
3671,-3055,-10823,-240.399994,-401.0,20000
3672,-3179,-10952,-232.199997,-422.200012,19999
3673,-2797,-10983,-205.199997,-432.799988,20123
3674,-2390,-11032,-179.399994,-443.0,19874
3675,-2113,-11032,-163.800003,-428.399994,20000
3676,-1805,-11051,-140.399994,-430.0,19999
3677,-1411,-11088,-114.800003,-449.0,19999
3678,-1109,-11137,-99.800003,-439.799988,21038
3679,-924,-11199,-89.800003,-464.399994,19996
3680,-906,-11205,-87.400002,-471.399994,19999
3681,-1214,-11156,-111.800003,-449.600006,19999
3682,-1349,-11168,-117.599998,-465.0,19999
3683,-1214,-11162,-105.599998,-472.600006,19999
3684,-998,-11137,-94.800003,-451.799988,20000
3685,-838,-11199,-80.599998,-478.399994,19998
3686,-727,-11162,-64.0,-470.600006,19999
3687,-708,-11180,-49.799999,-479.0,19999
3688,-542,-11174,-42.200001,-466.600006,19999
3689,-388,-11149,-30.0,-457.799988,19998
3690,-283,-11168,-24.200001,-471.399994,19999
3691,-302,-11180,-20.4,-459.799988,20000
3692,-203,-11162,-19.6,-448.600006,20003
3693,-2421,-11057,-15.4,-457.0,19999
3694,-6634,-10669,-260.0,-435.799988,19994
3695,-9609,-10318,-228.600006,-429.200012,19999
3696,-8236,-10041,-203.399994,-434.399994,20000
3697,-9123,-10207,-169.199997,-428.600006,20004
3698,-8550,-9092,-163.800003,-423.200012,19998
3699,-9147,-7583,-165.399994,-357.600006,19999
3700,-9092,-5766,-233.800003,-321.200012,19994
3701,-9437,-4355,-219.199997,-287.0,19999
3702,-9573,-3696,-249.399994,-250.600006,20000
3703,-9862,-3172,-275.200012,-221.0,19999
3704,-10158,-2858,-302.0,-207.0,19999
3705,-10090,-2655,-299.200012,-206.199997,19999
3706,-10435,-3677,-339.200012,-284.200012,19999
3707,-10533,-4207,-326.200012,-304.0,20000
3708,-10601,-4053,-354.399994,-284.0,19998
3709,-10663,-3610,-342.399994,-252.800003,20000
3710,-10706,-2877,-378.600006,-201.0,19999
3711,-10743,-2255,-363.0,-166.199997,19998
3712,-10774,-1891,-384.399994,-147.199997,20000
3713,-10804,-1688,-377.399994,-131.600006,19999
3714,-10823,-1497,-411.799988,-126.599998,20000
3715,-10817,-1848,-367.600006,-154.600006,19998
3716,-10841,-2162,-397.600006,-170.600006,19999
3717,-10817,-2020,-389.600006,-155.600006,19999
3718,-10804,-1793,-382.799988,-145.0,19999
3719,-10817,-1608,-373.200012,-131.0,20001
3720,-10811,-1324,-394.0,-110.400002,19997
3721,-10774,-1029,-363.600006,-91.800003,19999
3722,-10761,-862,-383.0,-79.0,20000
3723,-10761,-788,-363.200012,-66.199997,19998
3724,-10780,-727,-388.399994,-52.799999,20002
3725,-10774,-585,-372.0,-41.400002,19997
3726,-10811,-413,-387.600006,-34.400002,19998
3727,-10761,-142,-359.200012,-25.799999,20000
3728,-10761,-308,-380.799988,-17.6,19998
3729,-10706,-444,-349.0,-18.200001,19999
3730,-10749,-400,-381.799988,-27.200001,20000
3731,-10718,-228,-355.200012,-26.200001,19999
3732,-10712,12,-356.200012,-26.200001,19999
3733,-10700,12,-360.600006,-28.6,19999
3734,-10718,-6,-368.799988,-24.6,19998
3735,-10681,0,-342.600006,-24.6,20000
3736,-10737,-6,-366.799988,-34.200001,19999
3737,-10731,0,-357.799988,-0.0,19999
3738,-10749,-6,-368.200012,-0.0,19999
3739,-10755,0,-356.600006,-0.0,19999
3740,-10780,0,-387.200012,-0.0,19999
3741,-10792,6,-371.399994,-0.0,19999
3742,-10780,0,-388.0,-0.0,19999
3743,-10823,-6,-369.799988,-0.0,19999
3744,-10811,0,-400.600006,-0.0,19999
3745,-10798,-6,-359.399994,-0.0,19999
3746,-10835,-6,-407.799988,-0.0,19999
3747,-10841,0,-387.799988,-0.0,19999
3748,-10848,0,-394.399994,-0.0,19999
3749,-10817,0,-378.200012,-0.0,20000
3750,-10885,0,-420.399994,-0.0,19999
3751,-10860,0,-380.399994,-0.0,19999
3752,-10946,0,-401.200012,-0.0,19998
3753,-10885,0,-401.399994,-0.0,19999
3754,-10872,0,-393.0,-0.0,19999
3755,-10860,0,-398.600006,-0.0,20001
3756,-10860,0,-391.200012,-0.0,19997
3757,-10817,0,-390.799988,-0.0,19999
3758,-10829,0,-370.600006,-0.0,20000
3759,-10872,0,-403.200012,-0.0,19999
3760,-10848,0,-386.0,-0.0,20001
3761,-10860,0,-404.200012,-0.0,19997
3762,-10841,0,-384.799988,-0.0,20003
3763,-10657,-3037,-411.600006,-23.799999,20000
3764,-10453,-5772,-371.399994,-266.399994,19994
3765,-10232,-8907,-381.0,-384.799988,19999
3766,-9782,-9474,-352.200012,-189.199997,19999
3767,-9930,-7669,-367.399994,-97.199997,19999
3768,-9782,-8162,-328.200012,-163.199997,19999
